1, 50 Cent, https://en.wikipedia.org/wiki/50_Cent,Q6060
2, Adele, https://en.wikipedia.org/wiki/Adele,Q23215
3, Angelina Jolie, https://en.wikipedia.org/wiki/Angelina_Jolie,Q13909
4, Backstreet Boys, https://en.wikipedia.org/wiki/Backstreet_Boys,Q17140
5, Ben Affleck, https://en.wikipedia.org/wiki/Ben_Affleck,Q483118
6, Beyoncé, https://en.wikipedia.org/wiki/Beyoncé,Q36153
7, Bon Jovi, https://en.wikipedia.org/wiki/Bon_Jovi,Q259254
8, Brad Pitt, https://en.wikipedia.org/wiki/Brad_Pitt,Q35332
9, Britney Spears, https://en.wikipedia.org/wiki/Britney_Spears,Q11975
10, Bruce Springsteen, https://en.wikipedia.org/wiki/Bruce_Springsteen,Q1225
11, Bruce Willis, https://en.wikipedia.org/wiki/Bruce_Willis,Q2680
12, Celine Dion, https://en.wikipedia.org/wiki/Celine_Dion,Q5105
13, Cher, https://en.wikipedia.org/wiki/Cher,Q12003
14, Coldplay, https://en.wikipedia.org/wiki/Coldplay,Q45188
15, Cristiano Ronaldo, https://en.wikipedia.org/wiki/Cristiano_Ronaldo,Q11571
16, Dan Brown, https://en.wikipedia.org/wiki/Dan_Brown,Q7345
17, David Beckham, https://en.wikipedia.org/wiki/David_Beckham,Q10520
18, Dr. Dre, https://en.wikipedia.org/wiki/Dr._Dre,Q6078
19, Dr. Phil McGraw, https://en.wikipedia.org/wiki/Dr._Phil_McGraw,Q204630
20, Drake, https://en.wikipedia.org/wiki/Drake_(musician),Q218812
21, Dwayne Johnson, https://en.wikipedia.org/wiki/Dwayne_Johnson,Q10738
22, Edie Falco, https://en.wikipedia.org/wiki/Edie_Falco,Q229034
23, Ed Sheeran, https://en.wikipedia.org/wiki/Ed_Sheeran,Q47447
24, Ellen DeGeneres, https://en.wikipedia.org/wiki/Ellen_DeGeneres,Q483325
25, Elton John, https://en.wikipedia.org/wiki/Elton_John,Q2808
26, Eminem, https://en.wikipedia.org/wiki/Eminem,Q5608
27, Floyd Mayweather Jr., https://en.wikipedia.org/wiki/Floyd_Mayweather_Jr.,Q318204
28, Garth Brooks, https://en.wikipedia.org/wiki/Garth_Brooks,Q216288
29, George Clooney, https://en.wikipedia.org/wiki/George_Clooney,Q23844
30, George Lucas, https://en.wikipedia.org/wiki/George_Lucas,Q38222
31, Harrison Ford, https://en.wikipedia.org/wiki/Harrison_Ford,Q81328
32, Howard Stern, https://en.wikipedia.org/wiki/Howard_Stern,Q348603
33, J.K. Rowling, https://en.wikipedia.org/wiki/J.K._Rowling,Q34660
34, James Cameron, https://en.wikipedia.org/wiki/James_Cameron,Q42574
35, James Gandolfini, https://en.wikipedia.org/wiki/James_Gandolfini,Q308722
36, James Patterson, https://en.wikipedia.org/wiki/James_Patterson,Q311671
37, Jay-Z, https://en.wikipedia.org/wiki/Jay-Z,Q62766
38, Jennifer Aniston, https://en.wikipedia.org/wiki/Jennifer_Aniston,Q32522
39, Jennifer Lopez, https://en.wikipedia.org/wiki/Jennifer_Lopez,Q40715
40, Jerry Seinfeld, https://en.wikipedia.org/wiki/Jerry_Seinfeld,Q215506
41, Johnny Depp, https://en.wikipedia.org/wiki/Johnny_Depp,Q37175
42, Judge Judy Sheindlin, https://en.wikipedia.org/wiki/Judge_Judy_Sheindlin,Q2660811
43, Julia Roberts, https://en.wikipedia.org/wiki/Julia_Roberts,Q40523
44, Justin Bieber, https://en.wikipedia.org/wiki/Justin_Bieber,Q34086
45, Kanye West, https://en.wikipedia.org/wiki/Kanye_West,Q15935
46, Katy Perry, https://en.wikipedia.org/wiki/Katy_Perry,Q42493
47, Kevin Hart, https://en.wikipedia.org/wiki/Kevin_Hart,Q618352
48, Kim Kardashian, https://en.wikipedia.org/wiki/Kim_Kardashian,Q186304
49, Kobe Bryant, https://en.wikipedia.org/wiki/Kobe_Bryant,Q25369
50, Kylie Jenner, https://en.wikipedia.org/wiki/Kylie_Jenner,Q1770624
51, Lady Gaga, https://en.wikipedia.org/wiki/Lady_Gaga,Q19848
52, LeBron James, https://en.wikipedia.org/wiki/LeBron_James,Q36159
53, Leonardo DiCaprio, https://en.wikipedia.org/wiki/Leonardo_DiCaprio,Q38111
54, Lionel Messi, https://en.wikipedia.org/wiki/Lionel_Messi,Q615
55, Lorraine Bracco, https://en.wikipedia.org/wiki/Lorraine_Bracco,Q229319
56, Madonna, https://en.wikipedia.org/wiki/Madonna,Q1744
57, Manny Pacquiao, https://en.wikipedia.org/wiki/Manny_Pacquiao,Q486359
58, Mariah Carey, https://en.wikipedia.org/wiki/Mariah_Carey,Q41076
59, Mel Gibson, https://en.wikipedia.org/wiki/Mel_Gibson,Q42229
60, Michael Imperioli, https://en.wikipedia.org/wiki/Michael_Imperioli,Q317358
61, Michael Jordan, https://en.wikipedia.org/wiki/Michael_Jordan,Q41421
62, Neymar, https://en.wikipedia.org/wiki/Neymar,Q142794
63, NSYNC, https://en.wikipedia.org/wiki/NSYNC,Q154454
64, One Direction, https://en.wikipedia.org/wiki/One_Direction,Q146027
65, Oprah Winfrey, https://en.wikipedia.org/wiki/Oprah_Winfrey,Q55800
66, Paula Deen, https://en.wikipedia.org/wiki/Paula_Deen,Q3071037
67, Paul McCartney, https://en.wikipedia.org/wiki/Paul_McCartney,Q2599
68, Phil McGraw, https://en.wikipedia.org/wiki/Phil_McGraw,Q204630
69, Rihanna, https://en.wikipedia.org/wiki/Rihanna,Q36844
70, Robert Downey Jr., https://en.wikipedia.org/wiki/Robert_Downey_Jr.,Q165219
71, Robin Williams, https://en.wikipedia.org/wiki/Robin_Williams,Q83338
72, Roger Federer, https://en.wikipedia.org/wiki/Roger_Federer,Q1426
73, Rush Limbaugh, https://en.wikipedia.org/wiki/Rush_Limbaugh,Q319072
74, Sandra Bullock, https://en.wikipedia.org/wiki/Sandra_Bullock,Q40791
75, Saul Canelo Alvarez, https://en.wikipedia.org/wiki/Canelo_Alvarez,Q2117769
76, Sean Diddy Combs, https://en.wikipedia.org/wiki/Sean_Combs,Q216936
77, Shaquille O'Neal, https://en.wikipedia.org/wiki/Shaquille_O%27Neal,Q169452
78, Simon Cowell, https://en.wikipedia.org/wiki/Simon_Cowell,Q162629
79, Spice Girls, https://en.wikipedia.org/wiki/Spice_Girls,Q55641
80, Steven Spielberg, https://en.wikipedia.org/wiki/Steven_Spielberg,Q8877
81, Taylor Swift, https://en.wikipedia.org/wiki/Taylor_Swift,Q26876
82, The Beatles, https://en.wikipedia.org/wiki/The_Beatles,Q1299
83, The Eagles, https://en.wikipedia.org/wiki/The_Eagles,Q189635
84, The Police, https://en.wikipedia.org/wiki/The_Police,Q178095
85, The Rolling Stones, https://en.wikipedia.org/wiki/The_Rolling_Stones,Q11036
86, The Weeknd, https://en.wikipedia.org/wiki/The_Weeknd,Q2121062
87, Tiger Woods, https://en.wikipedia.org/wiki/Tiger_Woods,Q10993
88, Tom Cruise, https://en.wikipedia.org/wiki/Tom_Cruise,Q37079
89, Tom Hanks, https://en.wikipedia.org/wiki/Tom_Hanks,Q2263
90, Tyler Perry, https://en.wikipedia.org/wiki/Tyler_Perry,Q686301
91, U2, https://en.wikipedia.org/wiki/U2,Q396
