"melt","Blue_diamond|Red_diamond|Pink_diamond|Diamond","","",""
"formula","Blue_diamond|Graphite|Cliftonite|Red_diamond|Pink_diamond|Diamond|Carbonado","","C","chemical formula"
"academicDiscipline","Colin_Prentice|Peter_Smith_(biologist)","","",""
"knownFor","Sergey_Zimov|Jean_Stas|Ryoo_Ryong","","",""
"division","Morgan_Advanced_Materials","","",""
"industry","Centergazservice-opt|CoroWare","","",""
"isPrimaryTopicOf","Carbon","","",""
"primaryTopic","Carbon","","",""
"type","Centennial_Light","","chemical element|microporous carbon|atmophile element","instance of"
"composition","Coal","","",""
