1, Andromeda, https://en.wikipedia.org/wiki/Andromeda_(constellation)
2, Antlia, https://en.wikipedia.org/wiki/Antlia
3, Apus, https://en.wikipedia.org/wiki/Apus
4, Aquarius, https://en.wikipedia.org/wiki/Aquarius_(constellation)
5, Aquila, https://en.wikipedia.org/wiki/Aquila_(constellation)
6, Ara, https://en.wikipedia.org/wiki/Ara_(constellation)
7, Aries, https://en.wikipedia.org/wiki/Aries_(constellation)
8, Auriga, https://en.wikipedia.org/wiki/Auriga_(constellation)
9, Boötes, https://en.wikipedia.org/wiki/Boötes
10, Caelum, https://en.wikipedia.org/wiki/Caelum
11, Camelopardalis, https://en.wikipedia.org/wiki/Camelopardalis
12, Cancer, https://en.wikipedia.org/wiki/Cancer_(constellation)
13, Canes Venatici, https://en.wikipedia.org/wiki/Canes_Venatici
14, Canis Major, https://en.wikipedia.org/wiki/Canis_Major
15, Canis Minor, https://en.wikipedia.org/wiki/Canis_Minor
16, Capricornus, https://en.wikipedia.org/wiki/Capricornus
17, Carina, https://en.wikipedia.org/wiki/Carina_(constellation)
18, Cassiopeia, https://en.wikipedia.org/wiki/Cassiopeia_(constellation)
19, Centaurus, https://en.wikipedia.org/wiki/Centaurus
20, Cepheus, https://en.wikipedia.org/wiki/Cepheus_(constellation)
21, Cetus, https://en.wikipedia.org/wiki/Cetus
22, Chamaeleon, https://en.wikipedia.org/wiki/Chamaeleon
23, Circinus, https://en.wikipedia.org/wiki/Circinus
24, Columba, https://en.wikipedia.org/wiki/Columba_(constellation)
25, Coma Berenices, https://en.wikipedia.org/wiki/Coma_Berenices
26, Corona Australis, https://en.wikipedia.org/wiki/Corona_Australis
27, Corona Borealis, https://en.wikipedia.org/wiki/Corona_Borealis
28, Corvus, https://en.wikipedia.org/wiki/Corvus_(constellation)
29, Crater, https://en.wikipedia.org/wiki/Crater_(constellation)
30, Crux, https://en.wikipedia.org/wiki/Crux
31, Cygnus, https://en.wikipedia.org/wiki/Cygnus_(constellation)
32, Delphinus, https://en.wikipedia.org/wiki/Delphinus
33, Dorado, https://en.wikipedia.org/wiki/Dorado
34, Draco, https://en.wikipedia.org/wiki/Draco_(constellation)
35, Equuleus, https://en.wikipedia.org/wiki/Equuleus
36, Eridanus, https://en.wikipedia.org/wiki/Eridanus_(constellation)
37, Fornax, https://en.wikipedia.org/wiki/Fornax
38, Gemini, https://en.wikipedia.org/wiki/Gemini_(constellation)
39, Grus, https://en.wikipedia.org/wiki/Grus_(constellation)
40, Hercules, https://en.wikipedia.org/wiki/Hercules_(constellation)
41, Horologium, https://en.wikipedia.org/wiki/Horologium_(constellation)
42, Hydra, https://en.wikipedia.org/wiki/Hydra_(constellation)
43, Hydrus, https://en.wikipedia.org/wiki/Hydrus
44, Indus, https://en.wikipedia.org/wiki/Indus_(constellation)
45, Lacerta, https://en.wikipedia.org/wiki/Lacerta
46, Leo, https://en.wikipedia.org/wiki/Leo_(constellation)
47, Leo Minor, https://en.wikipedia.org/wiki/Leo_Minor
48, Lepus, https://en.wikipedia.org/wiki/Lepus_(constellation)
49, Libra, https://en.wikipedia.org/wiki/Libra_(constellation)
50, Lupus, https://en.wikipedia.org/wiki/Lupus_(constellation)
51, Lynx, https://en.wikipedia.org/wiki/Lynx_(constellation)
52, Lyra, https://en.wikipedia.org/wiki/Lyra
53, Mensa, https://en.wikipedia.org/wiki/Mensa_(constellation)
54, Microscopium, https://en.wikipedia.org/wiki/Microscopium
55, Monoceros, https://en.wikipedia.org/wiki/Monoceros
56, Musca, https://en.wikipedia.org/wiki/Musca
57, Norma, https://en.wikipedia.org/wiki/Norma_(constellation)
58, Octans, https://en.wikipedia.org/wiki/Octans
59, Ophiuchus, https://en.wikipedia.org/wiki/Ophiuchus
60, Orion, https://en.wikipedia.org/wiki/Orion_(constellation)
61, Pavo, https://en.wikipedia.org/wiki/Pavo_(constellation)
62, Pegasus, https://en.wikipedia.org/wiki/Pegasus_(constellation)
63, Perseus, https://en.wikipedia.org/wiki/Perseus_(constellation)
64, Phoenix, https://en.wikipedia.org/wiki/Phoenix_(constellation)
65, Pictor, https://en.wikipedia.org/wiki/Pictor
66, Pisces, https://en.wikipedia.org/wiki/Pisces_(constellation)
67, Piscis Austrinus, https://en.wikipedia.org/wiki/Piscis_Austrinus
68, Puppis, https://en.wikipedia.org/wiki/Puppis
69, Pyxis, https://en.wikipedia.org/wiki/Pyxis
70, Reticulum, https://en.wikipedia.org/wiki/Reticulum
71, Sagitta, https://en.wikipedia.org/wiki/Sagitta
72, Sagittarius, https://en.wikipedia.org/wiki/Sagittarius_(constellation)
73, Scorpius, https://en.wikipedia.org/wiki/Scorpius
74, Sculptor, https://en.wikipedia.org/wiki/Sculptor_(constellation)
75, Scutum, https://en.wikipedia.org/wiki/Scutum_(constellation)
76, Serpens, https://en.wikipedia.org/wiki/Serpens
77, Sextans, https://en.wikipedia.org/wiki/Sextans
78, Taurus, https://en.wikipedia.org/wiki/Taurus_(constellation)
79, Telescopium, https://en.wikipedia.org/wiki/Telescopium
80, Triangulum, https://en.wikipedia.org/wiki/Triangulum
81, Triangulum Australe, https://en.wikipedia.org/wiki/Triangulum_Australe
82, Tucana, https://en.wikipedia.org/wiki/Tucana
83, Ursa Major, https://en.wikipedia.org/wiki/Ursa_Major
84, Ursa Minor, https://en.wikipedia.org/wiki/Ursa_Minor
